job_id,job_title,date,company_name,country,country_code,region,field,full_description
1201444,Forklift Operatörü,,GÖRSEL REKLAM SANAYİ TİCARET A.Ş.,Turkey,TR,İstanbul Avrupa Yakası - Küçükçekmece,Other/Undefined,"İş Tanımı Forklift operatörü ehliyetine sahip olmak. Tercihen deneyimli olmak. İş güvenliği konusunda bilgi sahibi olmak. Dikkatli ve sorumluluk sahibi olmak. Takım çalışmasına yatkın olmak. Aranan Nitelikler Forklift kullanarak malzeme yükleme, boşaltma ve taşıma işlemlerini gerçekleştirmek Depo düzenini sağlamak ve malzemelerin doğru yerlere yerleştirilmesini sağlamak. Forkliftin düzenli bakımını yapmak ve arızaları bildirmek. İş güvenliği kurallarına uymak ve güvenli bir çalışma ortamı sağlamak. Diğer depo görevlerine yardımcı olmak."
1198823,Depo Elemanı Sağlık Sektörü,,AHOSPİTAL SAĞLIK HİZMETLERİ TİCARET LİMİTED ŞİRKETİ,Turkey,TR,İstanbul Avrupa Yakası - Bahçelievler,Other/Undefined,"İş Tanımı AHOSPİTAL Sağlık Hizmetleri Ticaret Limited Şirketi Pozisyon: Depo Sorumlusu Çalışma Şekli: Tam zamanlı İş Tanımı: AHOSPİTAL bünyesinde görevlendirilmek üzere, hastanemizin tüm tıbbi ve sarf malzemelerinin depo yönetiminden sorumlu olacak Depo Sorumlusu arayışımız bulunmaktadır. Görev ve Sorumluluklar:Tıbbi, sarf ve genel malzemelerin giriş-çıkış takibini yapmak, Depo stoklarını düzenli şekilde kontrol etmek, Minimum stok seviyelerini takip ederek ihtiyaçları tespit etmek ve ilgili birimlerle paylaşmak, Malzeme sayım işlemlerini periyodik olarak gerçekleştirmek, Mal kabul süreçlerini yürütmek ve kayıt altına almak, İlgili tüm evrak, fatura ve irsaliyelerin dosyalanmasını sağlamak, Depo düzenini ve hijyenini korumak, Pusula HBYS sistemleri veya ERP programları üzerinden stok hareketlerini yönetmek, Satın alma, muhasebe ve diğer birimlerle koordineli çalışmak. Aranan Nitelikler Aranan Nitelikler: Tercihen ilgili bölümlerden mezun. Benzer pozisyonda tercihen sağlık sektöründe en az 2 yıl deneyimli, Stok ve malzeme yönetimi konusunda bilgi sahibi, MS Office programlarını etkin kullanabilen, Tercihen depo yönetim programlarına hakim, Dikkatli, düzenli ve takım çalışmasına yatkın, Erkek adaylar için askerlik hizmetini tamamlamış."
1201217,Genel Alanlar Görevlisi,,DEDEMAN HOTELS&RESORTS INTERNATIONAL,Turkey,TR,İstanbul Avrupa Yakası - Beşiktaş,Other/Undefined,"İş Tanımı Otelin genel alanlarının (lobi, koridor, tuvalet, ofis alanları vb.) misafir ve personel kullanımına hazır hale getirilmesini sağlamak, Belirlenen temizlik planına göre günlük temizlik ve hijyen işlemlerini gerçekleştirmek, Kullanım ve misafir malzemelerinin yenilenmesini sağlamak, Hizmet üretim planı doğrultusunda günlük görevleri planlamak ve kayıt altına almak, Malzeme ve stok seviyesini kontrol ederek gerekli talepleri oluşturmak, Yöneticisi tarafından verilen görevleri zamanında ve eksiksiz yerine getirmek, İş sağlığı, güvenliği ve hijyen kurallarına uygun şekilde çalışmak. Aranan Nitelikler En az ilköğretim mezunu, Temizlik ve hijyen konularında bilgi sahibi, Otelcilik sektöründe benzer pozisyonda deneyim tercih sebebidir, Misafir memnuniyetine önem veren, dikkatli, düzenli ve sorumluluk sahibi, Takım çalışmasına yatkın, iletişim becerileri güçlü, Esnek çalışma saatlerine uyum sağlayabilecek."
1200874,Dekorasyon Teknisyeni,,Hilton Adana,Turkey,TR,Adana - Yüreğir,Other/Undefined,"İş Tanımı Adana HiltonSA otelimizde görevlendirilmek üzere Teknik Servis departmanına bağlı görevlendirilmek üzere Dekorasyon Teknisyeni arayışımız bulunmaktadır. Meslek liselerin mobilya, marangoz, dekorasyon vb. bölümlerinden mezun ya da ustalık belgesi olan Yapılacak iş için gerekli malzeme listesini çıkaracak, maliyetini hesaplayacak ve sipariş edecek Yapılacak olan eşyanın projesini çizmek veya proje hazır ise inceleyecek Eşyanın modeline göre yapılacak parçaları belirleyecek Gelen malzemelerin kullanılması ve denetlenmesinden sorumlu olacak Ahşap malzemeyi keserek, yontarak, oyarak parçaları yapmak veya yaptıracak Parçaların projeye uygun şekilde birleştirilmesini, pürüzlerinin düzeltilmesini, cilalanması ve aksesuarlarının takacak veya taktıracak Kullanılan alet ve makinelerin bakım ve onarımlarını yapacak veya yaptıracak Aranan Nitelikler Adana HiltonSA otelimizde görevlendirilmek üzere Teknik Servis departmanına bağlı görevlendirilmek üzere Dekorasyon Teknisyeni arayışımız bulunmaktadır. Meslek liselerin mobilya, marangoz, dekorasyon vb. bölümlerinden mezun ya da ustalık belgesi olan Yapılacak iş için gerekli malzeme listesini çıkarmak, maliyetini hesaplayacak ve sipariş edecek Yapılacak olan eşyanın projesini çizmek veya proje hazır ise inceleyecek Eşyanın modeline göre yapılacak parçaları belirleyecek Gelen malzemelerin kullanılması ve denetlenmesinden sorumlu olacak Ahşap malzemeyi keserek, yontarak, oyarak parçaları yapmak veya yaptıracak Parçaların projeye uygun şekilde birleştirilmesini, pürüzlerinin düzeltilmesini, cilalanması ve aksesuarlarının takacak veya taktıracak Kullanılan alet ve makinelerin bakım ve onarımlarını yapacak veya yaptıracak"
1200561,Temizlik Personeli,,THY AO PERSONELİ SOSYAL YARDIMLAŞMA VAKFI,Turkey,TR,İstanbul Avrupa Yakası - Bakırköy,Other/Undefined,"İş Tanımı Atatürk Havalimanı bölgesinde bulunan kurumsal iş yerimizde görevlendirilmek üzere, ikili vardiya düzeninde çalışabilecek “Temizlik Personeli” arayışımız bulunmaktadır. Bina, ofis, tuvalet ve ortak alan temizliğini yapmak, Çöpleri düzenli olarak toplamak ve uygun şekilde atmak, Temizlik malzemelerinin düzenini ve stok takibini sağlamak, Dezenfektan ve temizlik malzemelerini doğru şekilde kullanmak, Gerektiğinde içecek servisine destek vermek. Başvurular yalnızca yenibiriş üzerinden alınacak olup, uygun bulunan adaylar ön görüşme sonrasında yüz yüze mülakata davet edilecektir. Not: Temizlik personeli pozisyonu dışındaki başvurular değerlendirmeye alınmayacaktır. Aranan Nitelikler En az ilköğretim veya ortaokul mezunu, Ofis temizliği ve yiyecek–içecek servisi konusunda deneyimli, Kişisel temizliğine ve dış görünüşüne özen gösteren, Güler yüzlü, pozitif ve ekip çalışmasına yatkın, Güç gerektiren işler için fiziki yeterliliğe sahip, (Erkek adaylar için) askerlik görevini tamamlamış."
1200413,Depocu,,GOLDEN TULİP BAYRAMPAŞA HOTEL,Turkey,TR,İstanbul Avrupa Yakası,Other/Undefined,"İş Tanımı Golden Tulip Bayrampaşa Otelinde ''Depocu'' olarak görev alacaktır. Aranan Nitelikler Depoya gelen malzemeleri kontrol etmek. Faturaları stoğa düzenli ve zamanında işlemek, Kullanım ömürleri dolmuş ürünleri tespit ederek Cost Controllere bildirmek, Departmanlardan talep edilen malzemelerin evraklarını hazırlayıp Cost Controllere teslim etmek, Depoların içlerini kontrol ederek depolama ve sıcaklık kayıtlarını doldurmak, Ürünlerin mal kabul talimatına göre kabulünü yapmak, Tedarikçiler tarafından gönderilen ürünlerin kalite kontrolünün yapılmasını ve eksiksiz olarak teslim alınmasını sağlamak."
1200340,Teknik Servis - Boyacı,,DEDEMAN HOTELS&RESORTS INTERNATIONAL,Turkey,TR,İstanbul Anadolu Yakası - Ataşehir,Other/Undefined,"İş Tanımı Otel içersindeki tüm boya işlerinin yapılması Kendisine teslim edilmiş bakım-onarım araç ve gereçlerinin güvenliğinden sorumlu olunması, Kullanmış olduğu boya ve yanıcı maddelerin iş bitiminde otel dışarsındaki depoya sevk edilmesinin sağlanması Otelde kullanılan tüm boyalardan ve boya malzemelerinden makul miktarı depoda bulundurulması Aranan Nitelikler Bostancı Dedeman Oteli'miz için; En az ortaokul mezunu olan, Mesleki yeterlilik belgesine sahip, En az 2 yıl iş tecrübesine sahip, Dinamik iş temposuna ayak uydurabilen, Takım çalışmasına inanan, ''Boyacı'' arıyoruz."
1200284,Temizlik Görevlisi,,YÜZYÜZE EĞITIM A.Ş.,Turkey,TR,Gaziantep - Şehit Kamil,Other/Undefined,"İş Tanımı Gaziantep Mektebim Kolejinde; Tüm temizlik ekipmanlarının doğru ve etkili bir şekilde kullanılarak hijyen kurallara uygun şekilde görev alanının (derslikler, bahçe, yemekhane, lavabolar, çalışma odaları, camlar, zemin, döşeme demirbaş vb.) özenli bir şekilde süpürme, silme, dezenfekte etme, vb. her türlü temizliği yapacak “Temizlik Görevlisi” personel istihdam edilecektir. Aranan Nitelikler Genel temizlik kurallarına hâkim olmak, Temizlik malzemelerini ve araçlarını kullanma becerisine sahip olmak, Temizlik malzemelerini kapalı ve emniyetli şekilde muhafaza etmek, İş güvenliği kurallarına uygun davranmak ve koruyucu güvenlik tedbirlerini uygulamak, Hijyen ve temizlik belgelerine sahip olmak, Temizlik planı doğrultusunda rutin temizlik görevlerini yerine getirmek, Disiplinli/düzenli çalışmak ve ekip çalışmasına yatkın olmak, Amiri tarafından kendisine verilen görevleri eksiksiz ve hatasız bir şekilde yerine getirmek, Esnek çalışma saatlerine ayak uydurabilmek, İş takibi ve organizasyonunu sağlayabilmek, Titiz ve güvenilir olmak."
1169696,Ankara HiltonSA - Steward / Bulaşıkhane Görevlisi,,Hilton Ankara,Turkey,TR,Ankara,Other/Undefined,"İş Tanımı Yıkanan malzemeleri raflara ve yerlerine yerleştirmek Bölümlerin, servis ekipmanlarının günlük temizlik ihtiyaçlarını karşılamak Çalışan makinaların temizliğinden sorumlu olmak Belirlenen yerlerdeki çöplerin boşaltılmasından sorumlu olmak Çöp, kasa, karton vb gibi malzemelerin toplanmasından sorumlu olmak Bulaşıkhane şefi tarafından belirlenen yerlerin temizliği ve düzeninden sorumlu olmak Gümüş, bakır ve paslanmaz çeliklerin temizliği ve parlatılmasından sorumlu olmak Tüm temizlik standartları ve hijyen kurallarına uygun hareket etmek Tüm depo ve dolapların temizliğinden sorumlu olmak Bağlı bulunduğu bölüm ve otel kurallarına uygun hareket etmek Kırılmış malzemeler hakkında bulaşıkhane şefine bilgi vermek ve raporlamak. Aranan Nitelikler Yıkanan malzemeleri raflara ve yerlerine yerleştirmek Bölümlerin, servis ekipmanlarının günlük temizlik ihtiyaçlarını karşılamak Çalışan makinaların temizliğinden sorumlu olmak Belirlenen yerlerdeki çöplerin boşaltılmasından sorumlu olmak Çöp, kasa, karton vb gibi malzemelerin toplanmasından sorumlu olmak Bulaşıkhane şefi tarafından belirlenen yerlerin temizliği ve düzeninden sorumlu olmak Gümüş, bakır ve paslanmaz çeliklerin temizliği ve parlatılmasından sorumlu olmak Tüm temizlik standartları ve hijyen kurallarına uygun hareket etmek Tüm depo ve dolapların temizliğinden sorumlu olmak Bağlı bulunduğu bölüm ve otel kurallarına uygun hareket etmek Kırılmış malzemeler hakkında bulaşıkhane şefine bilgi vermek ve raporlamak."
1019070,Biyomedikal Cihaz Teknikeri,,ÖZEL MEDİNOVA HASTANESİ,Turkey,TR,Aydın,Other/Undefined,"İş Tanımı Özel Medinova Hastanesinde çalışmak üzere; Aranan Nitelikler *Lise ve üniversitelerin Biyomedikal bölümlerinden mezun, *Hastane deneyimi olan, *Teknik becerilere sahip, *Arıza onarımı ve takibi yapabilecek, *Planlama ve organizasyon yeteneğine sahip, *Ekip çalışmasına yatkın, *Etkili iletişim becerisine sahip, *Sorumluluk alabilen, *Problem çözme yeteneği yüksek, *Minimum 4 yıl deneyimli, Biyomedikal Teknisyeni/Teknikeri aranmaktadır."
1201121,Elektrik Elektronik Teknisyeni,,İstanbul Anadolu Yakası Organize Sanayi Bölgesi,Turkey,TR,İstanbul Anadolu Yakası - Tuzla,Other/Undefined,"İş Tanımı Medikal cihazların  imalatı/ montajında görevlendirilmek üzere,  yurtiçi ve yurt dışında  görev alabilecek Elektrik Elektronik Teknisyeni/Teknikeri alınacaktır. Aranan Nitelikler Elektrik-Elektronik- Biyomedikal  Yüksekokul mezunu Erkek adaylar için askerliğini yapmış Konusunda 2 yıl tecrübeli B sınıfı ehliyet sahibi ve Aktif araç kullanabilen Seyahate engeli olmayan Tercihen İngilizce dil bilgisi olan Anadolu yakasında oturan İnsan İlişkilerinde başarılı Temsil yeteneğine sahip Servis Güzergahı:  Yenisahra kalkış, Bostancı, Maltepe, Kartal, Pendik, Kaynarca                                                          D-100 E-5 güzergahı Fabrikaya varış Sultanbeyli - Aydınlı fab."
1200187,Teknik Servis ve Biyomedikal Cihaz Sorumlusu,,Şirket Bilgileri Gizli,Turkey,TR,İstanbul Avrupa Yakası - Beylikdüzü,Other/Undefined,"İş Tanımı ''Beylikdüzü Ofisimizde'' değerlendirilmek üzere; Aranan Nitelikler Biyomedikal Mühendisliği, Elektronik Mühendisliği veya Elektronik Teknikerliği bölümlerinden mezun, Askerlik hizmetini tamamlamış, Aktif araç kullanabilen, Ekip çalışmasına yatkın, Esnek mesai saatlerine uyum sağlayabilecek, Tercihen Avrupa Yakasında ikamet eden, Sağlık sektöründe, teknik, biyomedikal ve satınalma alanlarında deneyimli, ''Teknik Servis ve Biyomedikal Cihaz Sorumlusu''arayışımız bulunmaktadır."
1201654,Satış Geliştirme Temsilcisi,,Navi İnovasyon Teknoloji Ticaret Limited Şirketi,Turkey,TR,Türkiye,Other/Undefined,"İş Tanımı Şirket hakkında: FRO Türkiye — modern akıllı saatlerin satışını yapan, hızla büyüyen bir şirket. Markamız aktif şekilde gelişiyor, yeni alanlar açıyor ve Türkiye pazarındaki varlığını genişletiyor. Hakkımızda daha fazla bilgi için: froturkiye.com Aradığımız kişi: Satış ağımızı genişletmek istiyoruz ve İstanbul’da bize aşağıdaki satış noktalarına ulaşmamızda yardımcı olacak girişimci bir kişiyi arıyoruz: — AVM’lerdeki adalar ve stantlar — elektronik ve aksesuar mağazaları — ürünlerimizi konsinye olarak alıp küçük bir tanıtım standı yerleştirmeye hazır tüm satış alanları. Görevler: Potansiyel satış noktalarını bulmak ve ürünlerimizin yerleştirilmesi konusunda anlaşma sağlamak. Çalışma koşulları: Çalışma modeli — uzaktan / esnek çalışma saatleri. Ücretlendirme — başarıyla bulunan ve anlaşma sağlanan her satış noktası için 50 $ ödeme. Site: https://froturkiye.com/ Aranan Nitelikler Aradığımız kişi: Satış ağımızı genişletmek istiyoruz ve İstanbul’da bize aşağıdaki satış noktalarına ulaşmamızda yardımcı olacak girişimci bir kişiyi arıyoruz: — AVM’lerdeki adalar ve stantlar — elektronik ve aksesuar mağazaları — ürünlerimizi konsinye olarak alıp küçük bir tanıtım standı yerleştirmeye hazır tüm satış alanları.Görevler: Potansiyel satış noktalarını bulmak ve ürünlerimizin yerleştirilmesi konusunda anlaşma sağlamak."
1200871,Gaz Açım Personeli - İstanbul/Avrupa,,FORTES MÜHENDİSLİK,Turkey,TR,İstanbul Avrupa Yakası,Other/Undefined,"İş Tanımı Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır.İklimlendirme sektöründe 2006 yılından itibaren faaliyete başlayan Fortes Mühendislik, sektördeki gelişim ve değişimin öncüsü olarak inovasyonu kurumsal yapısı ile özleştirmiş Türkiye’nin lider ısıtma grubu konumundadır.Gelişime yönelik yatırımları ve güçlü altyapısıyla Maltepe Cevizli de bulunan kurumsal satış ve operasyon merkezi, 35 şubesi, 250 araçlık hizmet filosu, 550 personeli ve 250 ustasıyla beklentilerin üstünde hizmet üretiyor. İstanbul, Kocaeli, İzmir, Balıkesir, Manisa, Bursa, Konya, Antalya, Kahramanmaraş, Gaziantep, Malatya, Kilis, Giresun ve Trabzon’da bulunan Şubeleri ile 81 ilde yayılmış geniş satış ve hizmet ağı ile ısıtma soğutma sektöründe çözüm sunuyor.Müşterileri ile birebir iletişime geçerek ne istediklerini analiz eden ve buna göre ısıtma ötesi çözümler geliştiren Fortes; kalite belgeleri, sosyal sorumluluk projeleri ile doğa ve insana verdiği değeri güçlendiriyor. Isıtma soğutma alanında hizmet verdiği yüzlerce ürün grubunu, sektöründe dünyanın ve ülkemizin önde gelen markalarından temin ederek tüketiciyle buluşturuyor.Bugün, ısıtma sektörünün lider firması olan Fortes 250.000 bağımsız mekânın ısıtma dönüşümünü başarıyla gerçekleştirmiştir. Aranan Nitelikler Türkiye çapında faaliyet gösteren Doğalgaz sektörün de lider firmamıza görevlendirilmek üzere Makine Mühendiisliği-Enerji Mühendisliği bölümlerinden mezun Gaz Açım personeli alınacaktır. •İnsan ilişkileri yüksek, enerjik, özverili, çalışkan, disiplinli ve uyumlu, •B sürücü ehliyetine sahip aktif araç kullanabilen •Askerlikle ilişiği olmayan •Seyahat engeli bulunmayan •İstanbul-Avrupa yakasında ikamet eden •Gaz açım belgesi olan"
1200584,Makine Mühendisi- Balıkesir Edremit,,FORTES MÜHENDİSLİK,Turkey,TR,Balıkesir - Edremit,Other/Undefined,"İş Tanımı Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır.sıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır.İklimlendirme sektöründe 2006 yılından itibaren faaliyete başlayan Fortes Mühendislik, sektördeki gelişim ve değişimin öncüsü olarak inovasyonu kurumsal yapısı ile özleştirmiş Türkiye’nin lider ısıtma grubu konumundadır.Gelişime yönelik yatırımları ve güçlü altyapısıyla Maltepe Cevizli de bulunan kurumsal satış ve operasyon merkezi, 35 şubesi, 250 araçlık hizmet filosu, 550 personeli ve 250 ustasıyla beklentilerin üstünde hizmet üretiyor. İstanbul, Kocaeli, İzmir, Balıkesir, Manisa, Bursa, Konya, Antalya, Kahramanmaraş, Gaziantep, Malatya, Kilis, Giresun ve Trabzon’da bulunan Şubeleri ile 81 ilde yayılmış geniş satış ve hizmet ağı ile ısıtma soğutma sektöründe çözüm sunuyor.Müşterileri ile birebir iletişime geçerek ne istediklerini analiz eden ve buna göre ısıtma ötesi çözümler geliştiren Fortes; kalite belgeleri, sosyal sorumluluk projeleri ile doğa ve insana verdiği değeri güçlendiriyor. Isıtma soğutma alanında hizmet verdiği yüzlerce ürün grubunu, sektöründe dünyanın ve ülkemizin önde gelen markalarından temin ederek tüketiciyle buluşturuyor.Bugün, ısıtma sektörünün lider firması olan Fortes 250.000 bağımsız mekânın ısıtma dönüşümünü başarıyla gerçekleştirmiştir. Aranan Nitelikler Türkiye çapında faaliyet gösteren Türkiye çapında 32 şubesi bulunan Doğalgaz sektöründe lider firmamızın Balıkesir Edremit şubesinde görevlendirilmek üzere Makine Mühendisi alınacaktır. -Erkek adaylar için askerliğini yapmış -Doğalgaz sektöründe tecrübeli (tercihen) - B sınıfı ehliyete sahip, Aktif araç kullanabilen -Doğalgaz İç tesisat ve Endüstriyel Tesisat Yetki Belgelerine sahip -Sahada ön keşif ve proje çizimi yapabilecek -Dinamik,çalışkan , ç alışma arkadaşı aramaktayız"
1200586,Makine Mühendisi- Balıkesir Edremit,,FORTES MÜHENDİSLİK,Turkey,TR,Balıkesir - Edremit,Other/Undefined,"İş Tanımı Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır.sıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır.İklimlendirme sektöründe 2006 yılından itibaren faaliyete başlayan Fortes Mühendislik, sektördeki gelişim ve değişimin öncüsü olarak inovasyonu kurumsal yapısı ile özleştirmiş Türkiye’nin lider ısıtma grubu konumundadır.Gelişime yönelik yatırımları ve güçlü altyapısıyla Maltepe Cevizli de bulunan kurumsal satış ve operasyon merkezi, 35 şubesi, 250 araçlık hizmet filosu, 550 personeli ve 250 ustasıyla beklentilerin üstünde hizmet üretiyor. İstanbul, Kocaeli, İzmir, Balıkesir, Manisa, Bursa, Konya, Antalya, Kahramanmaraş, Gaziantep, Malatya, Kilis, Giresun ve Trabzon’da bulunan Şubeleri ile 81 ilde yayılmış geniş satış ve hizmet ağı ile ısıtma soğutma sektöründe çözüm sunuyor.Müşterileri ile birebir iletişime geçerek ne istediklerini analiz eden ve buna göre ısıtma ötesi çözümler geliştiren Fortes; kalite belgeleri, sosyal sorumluluk projeleri ile doğa ve insana verdiği değeri güçlendiriyor. Isıtma soğutma alanında hizmet verdiği yüzlerce ürün grubunu, sektöründe dünyanın ve ülkemizin önde gelen markalarından temin ederek tüketiciyle buluşturuyor.Bugün, ısıtma sektörünün lider firması olan Fortes 250.000 bağımsız mekânın ısıtma dönüşümünü başarıyla gerçekleştirmiştir. Aranan Nitelikler Türkiye çapında faaliyet gösteren Türkiye çapında 32 şubesi bulunan Doğalgaz sektöründe lider firmamızın Balıkesir Edremit şubesinde görevlendirilmek üzere Makine Mühendisi alınacaktır. -Erkek adaylar için askerliğini yapmış -Doğalgaz sektöründe tecrübeli (tercihen) - B sınıfı ehliyete sahip, Aktif araç kullanabilen -Doğalgaz İç tesisat ve Endüstriyel Tesisat Yetki Belgelerine sahip -Sahada ön keşif ve proje çizimi yapabilecek -Dinamik,çalışkan , ç alışma arkadaşı aramaktayız"
1200517,Makine Mühendisi-GİRESUN,,FORTES MÜHENDİSLİK,Turkey,TR,Giresun,Other/Undefined,"İş Tanımı Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır.sıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır.İklimlendirme sektöründe 2006 yılından itibaren faaliyete başlayan Fortes Mühendislik, sektördeki gelişim ve değişimin öncüsü olarak inovasyonu kurumsal yapısı ile özleştirmiş Türkiye’nin lider ısıtma grubu konumundadır.Gelişime yönelik yatırımları ve güçlü altyapısıyla Maltepe Cevizli de bulunan kurumsal satış ve operasyon merkezi, 35 şubesi, 250 araçlık hizmet filosu, 550 personeli ve 250 ustasıyla beklentilerin üstünde hizmet üretiyor. İstanbul, Kocaeli, İzmir, Balıkesir, Manisa, Bursa, Konya, Antalya, Kahramanmaraş, Gaziantep, Malatya, Kilis, Giresun ve Trabzon’da bulunan Şubeleri ile 81 ilde yayılmış geniş satış ve hizmet ağı ile ısıtma soğutma sektöründe çözüm sunuyor.Müşterileri ile birebir iletişime geçerek ne istediklerini analiz eden ve buna göre ısıtma ötesi çözümler geliştiren Fortes; kalite belgeleri, sosyal sorumluluk projeleri ile doğa ve insana verdiği değeri güçlendiriyor. Isıtma soğutma alanında hizmet verdiği yüzlerce ürün grubunu, sektöründe dünyanın ve ülkemizin önde gelen markalarından temin ederek tüketiciyle buluşturuyor.Bugün, ısıtma sektörünün lider firması olan Fortes 250.000 bağımsız mekânın ısıtma dönüşümünü başarıyla gerçekleştirmiştir. Aranan Nitelikler Türkiye çapında faaliyet gösteren Türkiye çapında 32 şubesi bulunan Doğalgaz sektöründe lider firmamızın İzmir şubesinde görevlendirilmek üzere Makine Mühendisi alınacaktır. -Erkek adaylar için askerliğini yapmış, -B sınıfı ehliyete sahip, Aktif araba kullanabilen (bu kriter çok önemli) -Yeni mezun veya tecrübesiz, -Doğalgaz sektöründe kariyer hedefleyen, -Sahada ön keşif ve proje çizimi yapabilecek, -Dinamik çalışkan, -Giresun da ikamet eden ç alışma arkadaşı aramaktayız"
1145925,Demi Chef,,MÖVENPICK HOTEL İSTANBUL GOLDEN HORN,Turkey,TR,İstanbul Avrupa Yakası,Other/Undefined,"İş Tanımı Uluslararası Accor Hotelleri bünyesinde bulunan 5 yıldızlı otelimiz Mövenpick Hotel İstanbul Golden Horn'da çalışmak üzere ""Demi Chef"" arayışımız mevcuttur. *Mutfak Şefi’nin talimatları ve reçeteleri doğrultusunda yiyeceklerin hazırlanması ve pişirilmesini sağlamak, *Günlük menü ve büfe planına göre ön hazırlıkları talimatlar doğrultusunda yapmak, *Ürünlerinin şirket standartlarına göre hazırlığını, üretimini ve takibini yapmak, *Stoklarını kontrol etmek ve ihtiyaçları yöneticisiyle paylaşarak tamamlanmasını sağlamak, *İş sağlığı ve güvenliği, kalite, gıda güvenliği ve hijyen standartlarına uymak, Aranan Nitelikler *Lise veya MYO aşçılık bölümlerinden mezun *Otel mutfaklarında  deneyimli *Hijyen kurallarına dikkat eden, *Temizliğe özen gösteren *İnsan ilişkilerinde başarılı, *Misafir memnuniyetine önem veren *Ekip çalışmasına yatkın *Yoğun iş temposuna uyum sağlayabilecek adayların başvurularını bekliyoruz.."
1088215,Eğitim Satış Danışmanı,,İngiliz Kültür Dil Kursları,Turkey,TR,İstanbul Avrupa Yakası - Beylikdüzü,Other/Undefined,"İş Tanımı BRITISH CULTURE  / İngiliz Kültür Yabancı Dil Kursu Beylikdüzü şubemizde görevlendirilmek üzere Eğitim & Satış Uzmanı alımı yapılacaktır. En az Ön Lisans mezunu, Eğitim Sektöründe 'satış konusunda'  tecrübeli İngilizce bilen, Askerlik görevini tamamlamış, Güler yüzlü, diksiyonu düzgün, dinamik Aranan Nitelikler Misyon ve vizyonumuz doğrultusunda kurumumuzu temsil edebilecek, Potansiyel müşterilere eğitim sistemini etkili bir şekilde anlatabilecek, Kendisine verilen bireysel ve kurumsal hedefleri gerçekleştirebilecek, İşiyle ilgili gerekli raporlama  yaparak görevlerini yerine getirecek, Zamanla bireysel ve kurumsal müşteri portföyü oluşturacak, Esnek çalışma saatlerine uyum sağlayabilecek, Hedefler doğrultusunda stratejik düşünen, iletişimi seven, yöneticilik konusunda gelişime açık Eğitim Satış Danışmanı görevi için  aday alımları yapılacaktır. İşe alımı gerçekleşen kişiler gerektiğinde  ürün, satış ve kurumsal eğitimlere katılacak; yöneticilik hedefi olan adaylar da ayrıca bu doğrultuda yetiştirilecektir.İşe alımı gerçekleşen kişiler, firmamızda çalıştığı süre boyunca çeşitli eğitimlerden faydalanabilecektir."
1201947,Satış Yöneticisi,,SEVAL GIDA SAN. VE TİC. A.Ş.,Turkey,TR,İstanbul Avrupa Yakası - Sultangazi,Other/Undefined,"İş Tanımı iş Tanımı İstanbul Sultangazi’de Ev Dışı Tüketim Ürünleri (EDT) imalat ve satışı yapan firmamıza değer katacak Satış Yöneticisi arıyoruz. Görev ve Sorumluluklar *Yerel Marketlere Dondurulmuş Gıda Şarküteri ürünü pazarlaması yapmak, *Müşteri ziyaretlerini planlamak ve organize etmek *Müşterilerle düzenli olarak görüşerek memnuniyetlerini ölçmek ve olası sorunlara çözüm üretmek *Pazar araştırmaları yaparak satış hedeflerini desteklemek Aranan Nitelikler * En az Lise Mezunu , *İnsan ilişkilerinde güçlü, güler yüzlü ve ikna kabiliyeti yüksek, *B sınıfı ehliyeti olan ve aktif araç kullanabilen, *Ekip çalışmasına yatkın ve farklı birimlerle uyum içinde çalışabilecek, *Müşteri memnuniyeti odaklı bir yaklaşıma sahip, *Ev dışı dondurulmuş gıda Satışında deneyimli en az 3 yıl deneyimli,"
